 --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
|            Encoder statistics. This file is generated during first encoding session, new sessions will be appended                                                                                                                                                                                                                                                                                                                                                              |
 --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
|     ver     | Date  | Time  |    Sequence                  |Frm | QP |P/MbInt|   Bits   |  SNRY  |  SNRU  |  SNRV  |  I4  |  I8  | I16  | IC0  | IC1  | IC2  | IC3  | PI4  | PI8  | PI16 |  P0  |  P1  |  P2  |  P3  | P1*4*| P1*8*| P2*4*| P2*8*| P3*4*| P3*8*|  P8  | P8:4 | P4*4*| P4*8*| P8:5 | P8:6 | P8:7 | BI4  | BI8  | BI16 |  B0  |  B1  |  B2  |  B3  | B0*4*| B0*8*| B1*4*| B1*8*| B2*4*| B2*8*| B3*4*| B3*8*|  B8  | B8:0 |B80*4*|B80*8*| B8:4 | B4*4*| B4*8*| B8:5 | B8:6 | B8:7 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|18.1/(FRExt)| 04/22 | 21:41 |              depth_ballet.yuv|  0 | 22 |  0/0  |    126984| 48.8588| 101.0668| 58.3533|   842|     0|  2230|  2995|    56|    20|     1|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/22 | 21:41 |              depth_ballet.yuv|  1 | 22 |  0/0  |     97880| 48.9055| 101.0668| 57.9612|     0|     0|     0|  1953|    39|    13|     0|   515|     0|  1490|     0|   835|    60|    21|    68|     0|    19|     0|    12|     0|   151|   313|   313|     0|    75|   148|    68|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/22 | 21:42 |              depth_ballet.yuv|  2 | 22 |  0/0  |     98672| 49.2965| 101.0668| 57.9677|     0|     0|     0|  1717|    31|    14|     0|   482|     0|  1280|     0|  1013|    80|    56|    76|     0|    30|     0|    23|     0|   161|   343|   343|     0|    85|   142|    74|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/22 | 21:43 |              depth_ballet.yuv|  3 | 22 |  0/0  |     96024| 49.3726| 101.0668| 58.0172|     0|     0|     0|  1674|    23|    13|     1|   462|     0|  1249|     0|  1000|   127|    69|    83|     0|    42|     0|    25|     0|   165|   354|   354|     0|   119|   114|    73|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/22 | 21:44 |              depth_ballet.yuv|  4 | 22 |  0/0  |     98080| 49.3084| 101.0668| 57.9750|     0|     0|     0|  1572|    20|    14|     0|   409|     0|  1197|     0|  1096|   128|    74|    97|     0|    42|     0|    39|     0|   168|   390|   390|     0|    98|   116|    68|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/22 | 21:46 |              depth_ballet.yuv|  5 | 22 |  0/0  |    102168| 49.3948| 101.0668| 58.0929|     0|     0|     0|  1545|    25|     6|     0|   439|     0|  1137|     0|  1101|   131|    66|    91|     0|    43|     0|    29|     0|   198|   442|   442|     0|    99|   169|    82|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/22 | 21:47 |              depth_ballet.yuv|  6 | 22 |  0/0  |    106248| 49.4069| 101.0668| 58.0167|     0|     0|     0|  1617|    14|    10|     1|   438|     0|  1204|     0|  1030|   151|    67|    76|     0|    47|     0|    29|     0|   182|   397|   397|     0|   113|   146|    72|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|     ver     | Date  | Time  |    Sequence                  |Frm | QP |P/MbInt|   Bits   |  SNRY  |  SNRU  |  SNRV  |  I4  |  I8  | I16  | IC0  | IC1  | IC2  | IC3  | PI4  | PI8  | PI16 |  P0  |  P1  |  P2  |  P3  | P1*4*| P1*8*| P2*4*| P2*8*| P3*4*| P3*8*|  P8  | P8:4 | P4*4*| P4*8*| P8:5 | P8:6 | P8:7 | BI4  | BI8  | BI16 |  B0  |  B1  |  B2  |  B3  | B0*4*| B0*8*| B1*4*| B1*8*| B2*4*| B2*8*| B3*4*| B3*8*|  B8  | B8:0 |B80*4*|B80*8*| B8:4 | B4*4*| B4*8*| B8:5 | B8:6 | B8:7 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|18.1/(FRExt)| 04/24 | 17:05 |              depth_ballet.yuv|  0 | 24 |  0/0  |    106280| 48.1598| 101.0668| 57.9334|   748|     0|  2324|  3040|    20|    11|     1|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 17:08 |              depth_ballet.yuv|  1 | 24 |  0/0  |     73664| 47.5606| 101.0668| 57.4303|     0|     0|     0|  2186|    20|     4|     0|   426|     0|  1784|     0|   623|    44|    17|    59|     0|    13|     0|     7|     0|   178|   366|   366|     0|   125|   134|    87|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 17:12 |              depth_ballet.yuv|  2 | 24 |  0/0  |     77536| 47.7518| 101.0668| 57.2689|     0|     0|     0|  2032|     8|     7|     1|   386|     0|  1662|     0|   753|    69|    24|    60|     0|    18|     0|    12|     0|   178|   387|   387|     0|   103|   155|    67|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 17:15 |              depth_ballet.yuv|  3 | 24 |  0/0  |     77608| 48.1481| 101.0668| 57.1333|     0|     0|     0|  2011|     5|     1|     0|   468|     0|  1549|     0|   801|    49|    25|    71|     0|     9|     0|    11|     0|   180|   386|   386|     0|   125|   137|    72|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 17:18 |              depth_ballet.yuv|  4 | 24 |  0/0  |     79560| 48.0209| 101.0668| 57.2285|     0|     0|     0|  2060|    10|     0|     0|   424|     0|  1646|     0|   724|    82|    34|    64|     0|    32|     0|    13|     0|   162|   340|   340|     0|   127|   122|    59|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 17:21 |              depth_ballet.yuv|  5 | 24 |  0/0  |     85104| 47.7990| 101.0668| 57.1522|     0|     0|     0|  2034|     7|     0|     0|   487|     0|  1554|     0|   766|    69|    24|    54|     0|    21|     0|    14|     0|   172|   369|   369|     0|   110|   138|    71|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 17:24 |              depth_ballet.yuv|  6 | 24 |  0/0  |     88568| 47.8823| 101.0668| 57.2301|     0|     0|     0|  2122|     7|     5|     1|   473|     0|  1662|     0|   669|    60|    28|    44|     0|    24|     0|    12|     0|   180|   369|   369|     0|   124|   169|    58|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 17:27 |              depth_ballet.yuv|  7 | 24 |  0/0  |     89696| 47.9382| 101.0668| 57.2375|     0|     0|     0|  2228|     0|     0|     0|   540|     0|  1688|     0|   585|    60|    28|    54|     0|    27|     0|    14|     0|   171|   380|   380|     0|   122|   120|    62|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 17:31 |              depth_ballet.yuv|  8 | 24 |  0/0  |     84744| 47.9105| 101.0668| 57.1244|     0|     0|     0|  2226|     0|     0|     0|   513|     0|  1713|     0|   573|    42|    27|    58|     0|    16|     0|    14|     0|   204|   453|   453|     0|   159|   136|    68|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 17:34 |              depth_ballet.yuv|  9 | 24 |  0/0  |     84448| 48.3128| 101.0668| 57.4605|     0|     0|     0|  2199|     0|     0|     0|   514|     0|  1685|     0|   572|    61|    33|    67|     0|    19|     0|    22|     0|   207|   478|   478|     0|   148|   136|    66|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
 --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
|     ver     | Date  | Time  |    Sequence                  |Frm | QP |P/MbInt|   Bits   |  SNRY  |  SNRU  |  SNRV  |  I4  |  I8  | I16  | IC0  | IC1  | IC2  | IC3  | PI4  | PI8  | PI16 |  P0  |  P1  |  P2  |  P3  | P1*4*| P1*8*| P2*4*| P2*8*| P3*4*| P3*8*|  P8  | P8:4 | P4*4*| P4*8*| P8:5 | P8:6 | P8:7 | BI4  | BI8  | BI16 |  B0  |  B1  |  B2  |  B3  | B0*4*| B0*8*| B1*4*| B1*8*| B2*4*| B2*8*| B3*4*| B3*8*|  B8  | B8:0 |B80*4*|B80*8*| B8:4 | B4*4*| B4*8*| B8:5 | B8:6 | B8:7 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|18.1/(FRExt)| 04/24 | 17:52 |              depth_ballet.yuv|  0 | 24 |  0/0  |    106280| 48.1598| 101.0668| 57.9334|   748|     0|  2324|  3040|    20|    11|     1|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 17:52 |              depth_ballet.yuv|  1 | 24 |  0/0  |     78816| 47.6470| 101.0668| 57.4181|     0|     0|     0|  2247|    10|     5|     1|   490|     0|  1773|     0|   606|    51|    17|    53|     0|    20|     0|     7|     0|   135|   280|   280|     0|    87|   115|    58|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 17:53 |              depth_ballet.yuv|  2 | 24 |  0/0  |     79520| 48.0210| 101.0668| 57.2954|     0|     0|     0|  1903|     2|     8|     1|   392|     0|  1522|     0|   855|    98|    41|    61|     0|    24|     0|    17|     0|   164|   392|   392|     0|    92|    96|    76|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 17:54 |              depth_ballet.yuv|  3 | 24 |  0/0  |     77512| 48.2342| 101.0668| 57.4401|     0|     0|     0|  1812|     8|     1|     0|   440|     0|  1381|     0|   937|   108|    42|    56|     0|    32|     0|    21|     0|   164|   379|   379|     0|    96|   131|    50|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 17:55 |              depth_ballet.yuv|  4 | 24 |  0/0  |     78456| 47.9755| 101.0668| 57.3645|     0|     0|     0|  1741|     4|     1|     0|   383|     0|  1363|     0|   967|   120|    82|    59|     0|    32|     0|    30|     0|   157|   339|   339|     0|    84|   135|    70|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 17:57 |              depth_ballet.yuv|  5 | 24 |  0/0  |     82360| 47.9580| 101.0668| 57.3051|     0|     0|     0|  1727|     1|     0|     0|   441|     0|  1287|     0|  1004|   106|    58|    81|     0|    34|     0|    33|     0|   176|   383|   383|     0|   102|   160|    59|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 17:58 |              depth_ballet.yuv|  6 | 24 |  0/0  |     87760| 48.1349| 101.0668| 57.3016|     0|     0|     0|  1788|     1|     0|     0|   393|     0|  1396|     0|   945|   121|    50|    62|     0|    41|     0|    21|     0|   167|   398|   398|     0|    94|   110|    66|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 18:00 |              depth_ballet.yuv|  7 | 24 |  0/0  |     86952| 47.9737| 101.0668| 57.3281|     0|     0|     0|  1841|     0|     1|     0|   461|     0|  1381|     0|   901|    99|    63|    72|     0|    25|     0|    22|     0|   167|   384|   384|     0|   106|   121|    57|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 18:01 |              depth_ballet.yuv|  8 | 24 |  0/0  |     81744| 48.1816| 101.0668| 57.2274|     0|     0|     0|  1891|     0|     0|     0|   469|     0|  1422|     0|   832|   110|    60|    68|     0|    40|     0|    33|     0|   179|   444|   444|     0|    92|   121|    59|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 18:02 |              depth_ballet.yuv|  9 | 24 |  0/0  |     79448| 48.1997| 101.0668| 57.6952|     0|     0|     0|  1797|     5|     0|     0|   474|     0|  1328|     0|   935|    93|    51|    66|     0|    28|     0|    15|     0|   191|   499|   499|     0|    82|   124|    59|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
 --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
|     ver     | Date  | Time  |    Sequence                  |Frm | QP |P/MbInt|   Bits   |  SNRY  |  SNRU  |  SNRV  |  I4  |  I8  | I16  | IC0  | IC1  | IC2  | IC3  | PI4  | PI8  | PI16 |  P0  |  P1  |  P2  |  P3  | P1*4*| P1*8*| P2*4*| P2*8*| P3*4*| P3*8*|  P8  | P8:4 | P4*4*| P4*8*| P8:5 | P8:6 | P8:7 | BI4  | BI8  | BI16 |  B0  |  B1  |  B2  |  B3  | B0*4*| B0*8*| B1*4*| B1*8*| B2*4*| B2*8*| B3*4*| B3*8*|  B8  | B8:0 |B80*4*|B80*8*| B8:4 | B4*4*| B4*8*| B8:5 | B8:6 | B8:7 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|18.1/(FRExt)| 04/24 | 22:19 |              depth_ballet.yuv|  0 | 24 |  0/0  |    105904| 47.9457| 101.0668| 58.0442|   466|     0|  2606|  2989|    31|    42|    10|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 22:19 |              depth_ballet.yuv|  1 | 24 |  0/0  |     70800| 47.1818| 101.0668| 57.5489|     0|     0|     0|  1349|    19|    14|     5|   178|     0|  1209|  1235|   166|    39|    34|    76|     0|    21|     0|    12|     0|   211|   401|   401|     0|   166|   150|   127|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 22:21 |              depth_ballet.yuv|  2 | 24 |  0/0  |     67176| 47.1532| 101.0668| 57.4277|     0|     0|     0|  1226|    17|    18|     6|   164|     0|  1103|  1264|   210|    59|    67|    82|     0|    23|     0|    25|     0|   205|   472|   472|     0|   120|   137|    91|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 22:24 |              depth_ballet.yuv|  3 | 24 |  0/0  |     66288| 47.4453| 101.0668| 57.4399|     0|     0|     0|  1231|    11|    13|     4|   150|     0|  1109|  1201|   236|   106|    72|    61|     0|    30|     0|    24|     0|   198|   451|   451|     0|   134|   138|    69|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 22:27 |              depth_ballet.yuv|  4 | 24 |  0/0  |     66720| 47.3064| 101.0668| 57.3702|     0|     0|     0|  1112|     9|    18|     5|   121|     0|  1023|  1235|   261|   116|   108|    54|     0|    36|     0|    34|     0|   208|   496|   496|     0|   121|   143|    72|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|     ver     | Date  | Time  |    Sequence                  |Frm | QP |P/MbInt|   Bits   |  SNRY  |  SNRU  |  SNRV  |  I4  |  I8  | I16  | IC0  | IC1  | IC2  | IC3  | PI4  | PI8  | PI16 |  P0  |  P1  |  P2  |  P3  | P1*4*| P1*8*| P2*4*| P2*8*| P3*4*| P3*8*|  P8  | P8:4 | P4*4*| P4*8*| P8:5 | P8:6 | P8:7 | BI4  | BI8  | BI16 |  B0  |  B1  |  B2  |  B3  | B0*4*| B0*8*| B1*4*| B1*8*| B2*4*| B2*8*| B3*4*| B3*8*|  B8  | B8:0 |B80*4*|B80*8*| B8:4 | B4*4*| B4*8*| B8:5 | B8:6 | B8:7 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|18.1/(FRExt)| 04/24 | 22:31 |              depth_ballet.yuv|  0 | 24 |  0/0  |    105904| 47.9457| 101.0668| 58.0442|   466|     0|  2606|  2989|    31|    42|    10|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 22:32 |              depth_ballet.yuv|  1 | 24 |  0/0  |     70800| 47.1818| 101.0668| 57.5489|     0|     0|     0|  1349|    19|    14|     5|   178|     0|  1209|  1235|   166|    39|    34|    76|     0|    21|     0|    12|     0|   211|   401|   401|     0|   166|   150|   127|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|     ver     | Date  | Time  |    Sequence                  |Frm | QP |P/MbInt|   Bits   |  SNRY  |  SNRU  |  SNRV  |  I4  |  I8  | I16  | IC0  | IC1  | IC2  | IC3  | PI4  | PI8  | PI16 |  P0  |  P1  |  P2  |  P3  | P1*4*| P1*8*| P2*4*| P2*8*| P3*4*| P3*8*|  P8  | P8:4 | P4*4*| P4*8*| P8:5 | P8:6 | P8:7 | BI4  | BI8  | BI16 |  B0  |  B1  |  B2  |  B3  | B0*4*| B0*8*| B1*4*| B1*8*| B2*4*| B2*8*| B3*4*| B3*8*|  B8  | B8:0 |B80*4*|B80*8*| B8:4 | B4*4*| B4*8*| B8:5 | B8:6 | B8:7 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|18.1/(FRExt)| 04/24 | 22:34 |              depth_ballet.yuv|  0 | 24 |  0/0  |    102448| 47.8747| 101.0668| 57.9334|   749|     0|  2323|  3040|    20|    11|     1|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/24 | 22:35 |              depth_ballet.yuv|  1 | 24 |  0/0  |     67632| 47.3784| 101.0668| 57.5046|     0|     0|     0|  1542|     8|     4|     1|   368|     0|  1187|  1157|   133|    47|    19|    46|     0|    23|     0|     8|     0|   161|   304|   304|     0|   125|   163|    52|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|     ver     | Date  | Time  |    Sequence                  |Frm | QP |P/MbInt|   Bits   |  SNRY  |  SNRU  |  SNRV  |  I4  |  I8  | I16  | IC0  | IC1  | IC2  | IC3  | PI4  | PI8  | PI16 |  P0  |  P1  |  P2  |  P3  | P1*4*| P1*8*| P2*4*| P2*8*| P3*4*| P3*8*|  P8  | P8:4 | P4*4*| P4*8*| P8:5 | P8:6 | P8:7 | BI4  | BI8  | BI16 |  B0  |  B1  |  B2  |  B3  | B0*4*| B0*8*| B1*4*| B1*8*| B2*4*| B2*8*| B3*4*| B3*8*|  B8  | B8:0 |B80*4*|B80*8*| B8:4 | B4*4*| B4*8*| B8:5 | B8:6 | B8:7 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|18.1/(FRExt)| 04/25 | 10:00 |              depth_ballet.yuv|  0 | 24 |  0/0  |    102448| 47.8747| 101.0668| 57.9334|   749|     0|  2323|  3040|    20|    11|     1|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 10:01 |              depth_ballet.yuv|  1 | 24 |  0/0  |     67632| 47.3784| 101.0668| 57.5046|     0|     0|     0|  1542|     8|     4|     1|   368|     0|  1187|  1157|   133|    47|    19|    46|     0|    23|     0|     8|     0|   161|   304|   304|     0|   125|   163|    52|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 10:03 |              depth_ballet.yuv|  2 | 24 |  0/0  |     65416| 47.3013| 101.0668| 57.3622|     0|     0|     0|  1332|    15|     8|     0|   309|     0|  1046|  1221|   189|    80|    41|    44|     0|    32|     0|    19|     0|   186|   407|   407|     0|   118|   141|    78|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 10:05 |              depth_ballet.yuv|  3 | 24 |  0/0  |     63728| 47.5262| 101.0668| 57.3510|     0|     0|     0|  1307|     5|     1|     0|   306|     0|  1007|  1203|   252|    83|    35|    42|     0|    20|     0|    11|     0|   186|   453|   453|     0|   121|   113|    57|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 10:09 |              depth_ballet.yuv|  4 | 24 |  0/0  |     64184| 47.5663| 101.0668| 57.3602|     0|     0|     0|  1343|     3|     2|     0|   289|     0|  1059|  1160|   256|    65|    64|    41|     0|    18|     0|    37|     0|   179|   428|   428|     0|   104|   131|    53|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 10:14 |              depth_ballet.yuv|  5 | 24 |  0/0  |     66656| 47.2316| 101.0668| 57.2961|     0|     0|     0|  1233|     5|     0|     0|   306|     0|   932|  1224|   269|    86|    62|    55|     0|    30|     0|    26|     0|   193|   459|   459|     0|    99|   145|    69|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 10:18 |              depth_ballet.yuv|  6 | 24 |  0/0  |     70064| 47.3433| 101.0668| 57.3663|     0|     0|     0|  1293|     8|     3|     0|   282|     0|  1022|  1178|   266|    84|    53|    46|     0|    19|     0|    25|     0|   187|   429|   429|     0|   105|   150|    64|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 10:23 |              depth_ballet.yuv|  7 | 24 |  0/0  |     70760| 47.3299| 101.0668| 57.3368|     0|     0|     0|  1435|     0|     2|     0|   329|     0|  1108|  1041|   280|    78|    55|    38|     0|    26|     0|    18|     0|   181|   427|   427|     0|   110|   125|    62|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 10:27 |              depth_ballet.yuv|  8 | 24 |  0/0  |     63960| 47.2151| 101.0668| 57.3482|     0|     0|     0|  1450|    12|     0|     0|   314|     0|  1148|  1061|   214|    93|    52|    60|     0|    29|     0|    18|     0|   190|   432|   432|     0|   127|   132|    69|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
